ID,artist_names,artist_ids,release_date,release_date_precision
1boGqh1LBibzoVVoXZIs03,"Various Artists,Dutch Saxophone Quartet","0LyfQWJT6nXafLPZqxe9Of,7ha6FRfecRJ7WsHhGrNVD9",2009-02-03,day
6KRNdO8rE1jq53yDV5hDia,"Pierre Max Dubois,Eugene Rousseau,Orchestre de Chambre Paul Kuentz,Paul Kuentz","6Jyj1F9xSqxa3ZiPdMiFAV,63nvmtlUxf41sn03XnnHOD,6cN2pLvRSA6sDc7XpKEwzK,7i5xdjuNIwl1m5OvCqChsB",1972-01-01,day
5RRWrneGWO8QIcEXhSwreV,"Pierre Max Dubois,Eugene Rousseau,Orchestre de Chambre Paul Kuentz,Paul Kuentz","6Jyj1F9xSqxa3ZiPdMiFAV,63nvmtlUxf41sn03XnnHOD,6cN2pLvRSA6sDc7XpKEwzK,7i5xdjuNIwl1m5OvCqChsB",1972-01-01,day
7II0GtqpufbDeWjPjXwE5t,"Pierre Max Dubois,Eugene Rousseau,Orchestre de Chambre Paul Kuentz,Paul Kuentz","6Jyj1F9xSqxa3ZiPdMiFAV,63nvmtlUxf41sn03XnnHOD,6cN2pLvRSA6sDc7XpKEwzK,7i5xdjuNIwl1m5OvCqChsB",1972-01-01,day
6UyAQtrXUbPvkY9CznPoZK,"Joseph Lulloff,Michigan State University Wind Symphony,John Whitwell","36r7lSBOonWru35OvwEGMg,5EIeuz2KfwYLPj3pwsfSUv,1vluRAhSPnyRMK94PkexWK",2000-06-15,day
0nDMZxJHoH6CGTEv9yO8BP,"Ryo Noda,Tom Walsh, solo saxophone,Solo Saxophone","5FfWWlyM3UE73AVmotqLrH,25HH8tGBnwMYXA94Bh5k83,4TbbyoQ9Iw1zsqOT492U5y",2010-07-09,day
0pufZc5pMPWpGPmxR3jDq8,"Robert Schumann,Koryun Asatryan,Eun Bae Jang","2UqjDAXnDxejEyE0CzfUrZ,1u9bgqAwi25DgSiRtkn8fc,0vJENxZgZA3huLujCprNZE",2000-01-01,day
0W27CVo6rDS8iy4fPhx9ar,"Eugène Bozza,Aurelia Saxophone Quartet","3yW0ivzA6bxlw1QwOAc33R,4UjbRhbxRICENcNomXDkEG",2009-04-17,day
6Pw0suD7oBKo4srT0gO2iV,"Eugène Bozza,Aurelia Saxophone Quartet","3yW0ivzA6bxlw1QwOAc33R,4UjbRhbxRICENcNomXDkEG",2009-04-17,day
3adbsPmrCiBGQRDKyUB5Uc,"Jun Nagao,Nicolas Prost,Jean-Yves Fourmeau,Misaki Baba","33EeYmgtdkSPbF1Um3LBeW,3J4xUmTz6mfwUxaxiLicpx,3d2Cqp0WyuOdtgJZDdHkfR,5CCWAsohSkDWuxipmgep2a",2013,year
0dIOAO6RMiazWN0XxVN6cV,"Edison Denisov,Claude Delangle,Odile Delangle","0ux1mDFGQv3pDI6HC9k2GS,1DQh1xDEYOgutveWq3WsFc,1jDykloUPnEdEoYhXpSBeK",1996-08-31,day
0MZUteEKzUMQEQ4ua2BO9H,"Edison Denisov,Claude Delangle,Odile Delangle","0ux1mDFGQv3pDI6HC9k2GS,1DQh1xDEYOgutveWq3WsFc,1jDykloUPnEdEoYhXpSBeK",1996-08-31,day
0qkItRxsyMcWdpuOGIDNKB,"Edison Denisov,Claude Delangle,Odile Delangle","0ux1mDFGQv3pDI6HC9k2GS,1DQh1xDEYOgutveWq3WsFc,1jDykloUPnEdEoYhXpSBeK",1996-08-31,day
6yOhU3jq4WrW5grIlRYOId,Peter Maxwell Davies,0IUwZRBFdts7QgNElmqsWR,2014-03-04,day
4KvpzBzVxcbapEhTg16gEM,"William Walton,Bournemouth Symphony Orchestra,Andrew Litton","6RsX7qYw5KVKiOjS8BxjL5,2KuPDJp7FCpmaUy4jKcjfB,6YVQX2N8puDVWKE1StJVqn",2001-01-01,day
6cDytuMZ5Z4iMEhK65HiHL,"John Field,Benjamin Frith","7vDYlejWEU6Yuw4MxTiv56,0g33P9zonyHhsIQJ1LUC8X",1999-08-23,day
5iYpHuC2kgavYPyAEu662D,"John Tavener,The Temple Church Choir,Stephen Layton","45ff9QmiC1LkmDPk5TBN21,76tVWIYmmTAVFQ2TdOt3TM,1K7xwpFg70fiAJnXGWo90o",2003-01-01,day
1KOHS5TsbQhrsnx3jst4WW,"Ralph Vaughan Williams,Nigel Kennedy,Sir Simon Rattle,City Of Birmingham Symphony Orchestra","7wNkISK49lKeXuRaZcQVFe,7AANfmLM36QqH6QsOQnV3h,4GQwgdcDQwqtcHICjUNndp,6wuudWq7XpVutoFp4bsVDo",1997-11-01,day
2e4sulioEQaobdOQenzJTA,"John Dowland,Iestyn Davies,Thomas Dunford","1mhwtKvBm1ncoOrUtnQUgk,0oKLScf6HtYdmZgAEXpSzl,7ICHkzLMTkSFuLwyzXI5i1",2015-02-09,day
79WExo5GzhJT23pir9OInj,"Malcolm Arnold,London Symphony Orchestra,Richard Hickox","5kM4H3hu2dxxk9erCAZA2e,5yxyJsFanEAuwSM5kOuZKc,27sxIn9cqlHftnewCLqEFd",1992-11-01,day
3TM0kiXi0Ve3MFmvHz624T,"Christopher Tye,Kronos Quartet","2oAW1zHwCJo8RT0HPbEXNO,0M6xcJTswOl2qvExCJhiS3",1997-08-15,day
4litgl9cwT3VhU1Yrjh2EQ,"Frederick Delius,Tasmin Little,BBC Philharmonic,Andrew Davis","65YhYi4Fz5Ibgq7ueev2Rm,0yB2SgzCCYb9uhjd4BG4pP,1z9u3vLr7gw6IBS8CP8c2X,1Q9HCWdqbiui9pOsDtYkXW",2013,year
1vIMXzqJ5q94si7H53M1RA,"Harrison Birtwistle,BBC Singers,Nicholas Kok","6pEGmbFzId5sPVywqzZQdy,6JP6LrgvTOWrGZvgGOjCwM,73VRQR43DZnoxDTLJXzNTe",2014-02-10,day
5rM7EUGnSAYq0R1de2mV09,"Mark-Anthony Turnage,Nash Ensemble,Ian Brown,Lionel Friend","2mNCjLMJzdNmVVoCZnTxYC,4JxE9udapTtgj0yOFS4Se7,5EVXQGPBc3NShKZnTZHjHH,4pGIxs8gjVZH7Cto7qxiYj",2005-11-01,day
26nEbd5S5IG0nvcAPXFoOn,"Thomas Tallis,The King's Singers","1XmMnFJ9jhW4tI7bQuNYFG,5lR7yDVN4z9kahOiUSlMhe",2006-01-05,day
4RWXIlV9V8I8JhhKGyqaUq,"Michael Tippett,Paul Crossley","0hW5OU8cM6ANp2gTi5WR2P,2hDINEsXO3TVUaWKEab2JG",1985,year
